🎦程响MV,#genre#
林姗姗 - 雾夜 - KTV版,https://cfss.cc/api/kg/C3527E12321E9A7EFA61F5D6BCC028A7.mp4
林姗姗 - 点点追忆,https://cfss.cc/api/kg/953395EAC2EB94A2EE533DA335C93DF5.mp4
林姗姗 - 痴心,https://cfss.cc/api/kg/55C2F1E44D2F8B56F7F104DB6D02B988.mp4
林姗姗、陈百强 - 曾在你怀抱 - KTV版,https://cfss.cc/api/kg/16F099B8B4F1A2B2BFA2C8E159E7C589.mp4
林姗姗 - 日夕回味 - 伴奏版,https://cfss.cc/api/kg/21A03E6CF558AE17CCB5C1B5BF123B9A.mp4
林姗姗、陈百强 - 再见PUPPY LOVE - KTV版,https://cfss.cc/api/kg/3EBB4A756AA7ED82118B1218DD07B7F3.mp4

酷狗Mv-草帽酱
草帽酱 - 闲云野鹤 - 伴奏版,https://cfss.cc/api/kg/600C5C881E314F6C524413F5C64D3895.mp4
草帽酱 - 归去来兮 - 主播版,https://cfss.cc/api/kg/CD55914CDEB6265F2F32F51240D59AF9.mp4
草帽酱 - 戏说 - 歌词版,https://cfss.cc/api/kg/D86B14E3BE6E6B2B86AAED0EE79CBC4D.mp4
草帽酱 - 未归 - 电影《黄河巨蛇事件》主题曲,https://cfss.cc/api/kg/848B67BB0FC4869CB906DF16E344D4B1.mp4
那些不敢说的秘密 - 盗墓笔记·十年人间-草帽酱,https://cfss.cc/api/kg/8CD8AFD1D7395AF3C833A631874D2E0A.mp4
草帽酱 - 大天蓬 - 伴奏版,https://cfss.cc/api/kg/8257633047919F0E4C6D8480F925C367.mp4
草帽酱 - 献天缘 - 伴奏版,https://cfss.cc/api/kg/7B0B9368F49ABCF86D23B62C6E4F17A8.mp4
草帽酱 - 游京 - 伴奏版,https://cfss.cc/api/kg/F330EFD6EF5AF59E8AFA912FDF463441.mp4
草帽酱 - 虞美人 + 初见 - 伴奏版,https://cfss.cc/api/kg/4D2B04CE14A0EF84F8F58D467283EA38.mp4
草帽酱 - 凉夜横塘 - 伴奏版,https://cfss.cc/api/kg/1230513FE28AC4E60A4C719DE212CDC0.mp4

酷狗Mv-江美琪
张信哲、伍思凯、DP龙猪、戴佩妮、周蕙、江美琪 - 爱疯了 - 2022来看我们的演唱会 第3期,https://cfss.cc/api/kg/53241EC9C8DAEE052C1C57347A07F7EE.mp4
戴佩妮、周蕙、江美琪 - 亲爱的你怎么不在身边 + 防...空洞 + 不想让你知道 - 2022来看我们的演唱会 第4期,https://cfss.cc/api/kg/DE0A34DA9D632867AAC2DFA16900F9BB.mp4
江美琪 - 亲爱的你怎么不在我身边 - 2009-2010深圳卫视跨年演唱会,https://cfss.cc/api/kg/5A959AC3C97961A6C15C972C37D70328.mp4
江美琪 - 那年的情书,https://cfss.cc/api/kg/3D0BD53FCB1589C17E3DFF7C4FA67199.mp4
张信哲、伍思凯、DP龙猪、戴佩妮、周蕙、江美琪 - 神魂颠倒 - 2022来看我们的演唱会 第3期,https://cfss.cc/api/kg/33297BB4F2A14C50DE71D8D836DA924B.mp4
江美琪、经典咏流传 - 春的样子 - 经典咏流传第五季 第7期,https://cfss.cc/api/kg/6B149C9395523FC4E392CD04FAAF5371.mp4
热门综艺精选 - 隔壁老樊江美琪翻唱王菲，最走心版《百年孤寂》高音绝了 天赐的声音 【舞台】,https://cfss.cc/api/kg/E3AA1F7FDE2DD17A53E20A81DE8E5316.mp4
江美琪 - 想起 - 伴奏版,https://cfss.cc/api/kg/333B6229E6B1F6CEB678263D906914B6.mp4
江美琪 - 想起 - 伴奏版,https://cfss.cc/api/kg/4300EF8BEDD2433B36054CCEEE20F713.mp4
这个瓜我吃定了 - 萧亚轩江美琪共同演唱金曲《亲爱的你怎么不在我身边》,https://cfss.cc/api/kg/0A87F2FD1B596CCAAC25CA31BA1221CA.mp4

酷狗Mv-dawn
현아&던(HyunA&DAWN)、泫雅、Dawn - PING PONG - SBS人气歌谣21/09/12直拍版,https://cfss.cc/api/kg/C90839D6AFF79054D6542A3BB043AF41.mp4
현아&던(HyunA&DAWN)、泫雅、Dawn - PING PONG - KBS音乐银行21/09/10,https://cfss.cc/api/kg/3F1812307449FED1088EAFB98BD3C7C5.mp4
诡匠 - 经典电影#傲慢与偏见 开场曲《Dawn》超级唯美的场景和配乐❤️ #钢琴,https://cfss.cc/api/kg/8E49D8CDE618C2F7C5256F36CECE64BC.mp4
泫雅、DAWN - PING PONG,https://cfss.cc/api/kg/BE04C09AB8DAB8F6853BCA72B0CB7DF6.mp4
平凡 - 【翻跳】韩国学生翻跳泫雅&金晓钟《Ping Pong》,https://cfss.cc/api/kg/257F16AF52009D941A898E99DBAAF635.mp4
三口解说 - 《Dawn》 #电音 #纯音乐,https://cfss.cc/api/kg/EFE4FE5ECBC8540FABED8DB06730215F.mp4
George Winston - Dawn,https://cfss.cc/api/kg/D5AB67416BFF732E560C9E6DAEE9481F.mp4
泫雅、Dawn - PING PONG - Teaser3,https://cfss.cc/api/kg/0EC759A84D2313BB3A9F8EF416AA40D7.mp4
Maggie Rogers、Zach Bryan - Dawns(feat. Maggie Rogers),https://cfss.cc/api/kg/BA5724CC1F84D86E2A5B6FA8CD1DA9FC.mp4
房车旅行 - DAWN,https://cfss.cc/api/kg/648DA027BA5E5944F2E0E42607B362FD.mp4

酷狗Mv-郭雯雯
郭雯雯 - 最真的梦 - KTV版,https://cfss.cc/api/kg/01AEB62F2B386E63D614B0D183527E97.mp4
焦恩俊、罗宾、罗时丰、张帝、卓依婷、歌唱家小萍萍吴泓君、陈今佩、田水蓉、苏俊元、郭雯雯、郭燕燕 - 新年发财中万字+头骠二骠三骠入围马赛拢总来+欢欢喜喜过好年 (KTV版),https://cfss.cc/api/kg/63E3D622A9F23BB380AAC1C712484629.mp4
歌唱家小萍萍吴泓君、卓依婷、焦恩俊、苏俊元、罗宾、张帝、陈今佩、罗时丰、郭雯雯、郭燕燕、田水蓉 - 头家发花红+大家大发财+新年如意 (KTV版),https://cfss.cc/api/kg/9115D90DDA94F9B1916BBA05E9A4042D.mp4
歌唱家小萍萍吴泓君、卓依婷、焦恩俊、苏俊元、罗宾、张帝、陈今佩、罗时丰、郭雯雯、郭燕燕、田水蓉 - 新年有缘+过新年+甲你拜年 (KTV版),https://cfss.cc/api/kg/4A568B500A3E46876D21772455D40D25.mp4
郭雯雯 - 最真的梦 - 伴奏版,https://cfss.cc/api/kg/33059FC348FB1C5CC06D2F324B08DD3B.mp4
郭雯雯 - 菊花爆满山 (KTV版),https://cfss.cc/api/kg/44D3941A3C605A0A8F5AD3D800ABB0D1.mp4
郭雯雯 - 你的样子 - 伴奏版,https://cfss.cc/api/kg/4A4A20A96028E6C8686B715B27AC4116.mp4
郭雯雯 - 你的样子 - 伴奏版,https://cfss.cc/api/kg/DB5D22C0D2FF93FDF4D2C3E5C01FF87C.mp4
郭雯雯 - 菊花爆满山 - 伴奏版,https://cfss.cc/api/kg/3B2C356727E7D05C3804743114FACE4F.mp4
朵哥互联科技 - 郭雯雯翻唱周华健《最真的梦》是陈慧娴《人生何处不相逢》国语版,https://cfss.cc/api/kg/6054FD1C558E2A46A9F01BDE4A3FC89B.mp4

酷狗Mv-混的伦
周杰伦 - 说好的幸福呢,https://cfss.cc/api/kg/230DF039446EB997C9331F7D6CE8CB98.mp4
周杰伦 - 蒲公英的约定,https://cfss.cc/api/kg/D64FED58CB27EDFC59807C825794AA4B.mp4
周杰伦 - 最伟大的作品 / Greatest Works of Art,https://cfss.cc/api/kg/476E84590D6D14E2C9B3603F9555770C.mp4
恒俞TRAVIS - 周杰伦《兰亭序》夕阳余晖，如你的羞怯似醉,https://cfss.cc/api/kg/11BDA5505AC8A2F37422157D57D89A2F.mp4
周杰伦 - 听妈妈的话,https://cfss.cc/api/kg/7D76F88D36D2BA1B19E8CA9F627872F1.mp4
Alina - 海伦《游山恋》优美的古风旋律，绝对值得你单曲循环一整天,https://cfss.cc/api/kg/F114E5C89F4F08A4A6464FEDFEA0E8CF.mp4
周杰伦 - 反方向的钟,https://cfss.cc/api/kg/DCE82EC38E9FBA0CF51B4ED45EB1485B.mp4
周杰伦 - 不能说的秘密 - 《不能说的秘密》电影插曲,https://cfss.cc/api/kg/AC69EE93680A4162E7F99C32BD030ADD.mp4
混剪音乐台 - 邓紫棋的《桃花诺》，歌词富有诗意，网友：鬼知道我循环了多少遍,https://cfss.cc/api/kg/B0905301994A3F52BD48E17C6F60F246.mp4
黄轩、宋茜、肖战、宋轶、任嘉伦、杨洋、杨幂、黄觉、周深、毛不易、迪丽热巴、硬糖少女303、INTO1、张杰、杨千嬅、金晨、孟佳、张晚意、肖顺尧、陈小春、张智霖、林晓峰、梁汉文 - 中国梦·我的梦 - 2022中国网络视听年度盛典现场,https://cfss.cc/api/kg/538F94CAB5391B97B85F75252851EF57.mp4

酷狗Mv-曾沛慈
曾沛慈 - 一个人想着一个人,https://cfss.cc/api/kg/713EB2783EA1F3ECD40A0783E1EDFB48.mp4
旭龙 - 【终极系列】终极四时空主要人物混剪/终极一班/终极一家/终极三国/终极恶女,https://cfss.cc/api/kg/9A5418372298F3736D2DE9136D01D7AC.mp4
曾沛慈、东城卫 - 泪了,https://cfss.cc/api/kg/7366DCD7F5B71067005FFF511958B332.mp4
曾沛慈 - 说好的永远,https://cfss.cc/api/kg/8F70975A15E1320C6D63F24832D9CEA1.mp4
笑看风云 - 终极一班2铁克禁卫军西城卫令15集CUT,https://cfss.cc/api/kg/F7D43A2618325544D764D1334D70517A.mp4
曾沛慈 - 够爱 - 伴奏版,https://cfss.cc/api/kg/CC96A5CAED6462D0A5953CDFE580B893.mp4
汪东城、蔡旻佑、曾沛慈 - 约定,https://cfss.cc/api/kg/1197D384342CF46DFE2F67D5A363A641.mp4
曾沛慈 - 大风吹,https://cfss.cc/api/kg/1145D51126E127B744FEBC15BDBFEBA3.mp4
曾沛慈 - 多年后 - 《命中注定我爱你》连续剧片尾曲,https://cfss.cc/api/kg/3FFF6A0E26E8814B952043D2CCC1268F.mp4
纪佳松、曾沛慈 - 不要再打了,https://cfss.cc/api/kg/102C02D6004C7621E9E5C34D96F1A847.mp4

酷狗Mv-林心如
爱丸子呀 - 【情深深雨濛濛】杜飞如萍结婚下，果然，杜飞干什么都不会是一帆风顺的，哈哈哈哈哈,https://cfss.cc/api/kg/E5A88852D570FF5CCB3E7E1957BFC301.mp4
林心如 - 落花 - KTV版,https://cfss.cc/api/kg/A840E3472CFD2668B83CBF8B81C2E42A.mp4
林心如 - 半生缘,https://cfss.cc/api/kg/E01911DC371A103F5AE811D989A4C390.mp4
随风而逝 - 【张卫健】《一辈子一场梦》  2001年电视剧鹿鼎记片头曲，喜欢这版的韦小宝吗？朱茵林心如陈法蓉舒淇，小时候的女神都被他承包了？,https://cfss.cc/api/kg/65C102B7C16E03F6C8C4DC88AD68AE00.mp4
冰蓝胭脂 - 林心如&周杰《你是风儿我是沙》（电视剧《还珠格格》插曲） - 林心如,https://cfss.cc/api/kg/98F590507224CA6C442A23CFA8605344.mp4
阿峰生长日记 - 【繁花｜美人心计女子群像】遇见你的眉眼，如清风明月,https://cfss.cc/api/kg/1C8E9E117055E5CCB8A2E929AA57FF97.mp4
恨无情 - 新楚留香传主题曲《花太香》，任贤齐唱出了江湖味，经典好听,https://cfss.cc/api/kg/FF0281298EBCE69A87D63444D9506135.mp4
林心如 - 洋葱浓汤,https://cfss.cc/api/kg/2166D2722FD2A3BE8035B8B9971BD713.mp4
林心如 - 雨蝶 - 伴奏版,https://cfss.cc/api/kg/E872359CBB8D12AC85704C4EF1608A35.mp4
林心如 - 洋葱浓汤,https://cfss.cc/api/kg/0F00B7D29B97B9BDA7731CB1FE8ABDB8.mp4

酷狗Mv-蓝心湄
蓝心湄 - 不必太在意,https://cfss.cc/api/kg/3E84FF6552749496B804903384CADC88.mp4
哎呦辣么美 - 终极一家  呜拉巴哈,https://cfss.cc/api/kg/E1D02556E4465A96B9672571FF2B463E.mp4
蓝心湄 - 一见钟情,https://cfss.cc/api/kg/0D48BE23882A460E34C976C27A34D616.mp4
蓝心湄 - 一见钟情 - Karaoke,https://cfss.cc/api/kg/76FA506737228C0ED0D7E08A2F98AE9A.mp4
大嘴巴、蓝心湄 - Funky那个女孩,https://cfss.cc/api/kg/92BC4AD440DCC1A10FB5AD53510987C2.mp4
大嘴巴、蓝心湄 - Funky那个女孩 - 舞蹈版,https://cfss.cc/api/kg/4FDE2101B23E1AB9BF25A64E28EAC6A4.mp4
蓝心湄 - 你不必太在意 - KTV版,https://cfss.cc/api/kg/04DC44067A8C02738F4E316C8D81236A.mp4
蓝心湄 - 一见钟情 现场版,https://cfss.cc/api/kg/012087DB496403ED4067035C1AADF396.mp4
蓝心湄 - 不必太在意 - 伴奏版,https://cfss.cc/api/kg/880D836094ED4509A31F208035B645B4.mp4
蓝心湄 - 我的温柔只有你看得见,https://cfss.cc/api/kg/A27D002BA451814E476F133891BE3193.mp4

酷狗Mv-彭家丽
彭家丽 - 昨天·今天·下雨天 - KTV版,https://cfss.cc/api/kg/C3282C06AF749A08BD29556B8881AFE6.mp4
苏永康、彭家丽 - 从不喜欢孤单一个 - 流行经典50年 19/04/27,https://cfss.cc/api/kg/0A401BC85FD6E4C176F65FAFBD28DDEF.mp4
彭家丽 - 是不是这样的夜晚,你才会这样的想起我,https://cfss.cc/api/kg/9E7FBE1E84A76BAE82D6F59FD922F321.mp4
彭家丽 - 昨天．今天．下雨天,https://cfss.cc/api/kg/C89B93B85F51137F7C4A29A02DB8EA1A.mp4
彭家丽 - 风铃,https://cfss.cc/api/kg/AD585B6BF40D1AEB45B1FEC1468407D8.mp4
杯子的故事 - 粤语经典！走心演唱《何故何苦何必》，越听越舒服,https://cfss.cc/api/kg/7C1D232217122EBF4FF9E3BE78387801.mp4
关心妍、彭家丽 - 放生,https://cfss.cc/api/kg/8DE5DB8B0B57727C05F9EB39C225EAC7.mp4
彭家丽 - 昨天·今天·下雨天 - 伴奏版,https://cfss.cc/api/kg/8124533266BD456192CBF8E50EE8A405.mp4
彭家丽 - 何故．何苦．何必,https://cfss.cc/api/kg/B7AD623B7EA6EBD24C626009A99020C1.mp4
彭家丽 - 何故·何苦·何必,https://cfss.cc/api/kg/E19053C9B574A11E95912C75F20B66FE.mp4

酷狗Mv-无孟子
山新 - 无孟子《爱人错过》愿每一个女孩都能嫁给爱情,https://cfss.cc/api/kg/71E634918D306BCEE602ECEF7FE38990.mp4
无孟子 - 总在四下无人的夜里想起你 - KTV版,https://cfss.cc/api/kg/ED4A6BF9C44C7883D720544F5FD4D231.mp4
无孟子 - 爱人错过 - 伴奏版,https://cfss.cc/api/kg/8E274ECDECEC3B454D41587EA6510879.mp4
恒俞TRAVIS - 又是一个睡不着的夜晚,https://cfss.cc/api/kg/8531D152C44C6F39211FB8BA76ECF3BA.mp4
小葵花菜 - 无孟子《爱人错过》:偷偷的在评论区留下那个人的名字吧,https://cfss.cc/api/kg/0C814BBDA1445AEB193BBCBF4E6EE08A.mp4
无孟子 - 爱人错过 - 伴奏版,https://cfss.cc/api/kg/98BFD7884FCF2EF094EC4DE41026FB9C.mp4
无孟子 - 总在四下无人的夜里想起你 - 伴奏版,https://cfss.cc/api/kg/3A44EAE26A82CB50076DD7FF5F7D1E93.mp4
酷盖不酷 - 无孟子 - 伴奏版,https://cfss.cc/api/kg/21712F81208201F478784E76FD3D28EA.mp4
星雨 - 无孟子.,https://cfss.cc/api/kg/C177800CF69A50BAFC232EB9F4DF655D.mp4
天使心 - 无孟子｜寄生在别人的身体上还想多要几碗孟婆汤...,https://cfss.cc/api/kg/F9D01449DD0395E2CCB4175864F3A38D.mp4

酷狗Mv-苏樱木
苏樱木 - 辛巴巴巴噜比啦 - 伴奏版,https://cfss.cc/api/kg/CCE22546E7DAF5A03EF28D9BFFD9688C.mp4
伯牙流水荟 - 苏樱木这首《太空旋律》DJ版，配上天仙小姐姐，简直太好看啦！,https://cfss.cc/api/kg/35522A7A2B8D3ADCD5FBA82CD554B833.mp4
菜菜 - 动感迪吧！太空旋律 - 苏樱木 - DJ完整版,https://cfss.cc/api/kg/DF27D441E7314831B450B5C7242D22FC.mp4
胡唠 - 苏樱木《Want U More》卫人出击第一视角,https://cfss.cc/api/kg/12FE34944317EA136589C18F15C24585.mp4
路客文化 - River Flows In You (DJ弹鼓版)   苏樱木,https://cfss.cc/api/kg/50388C098DFD2FE1F701A9A368FA0006.mp4
资深热心观众 - 【夜舞】 苏樱木,https://cfss.cc/api/kg/A6E3A7C2A0B58DC79DA812D4A57BA438.mp4
完美音乐空间 - 好听的一首《苏樱木-Ngay Tho》难掩真情，不绝如缕,https://cfss.cc/api/kg/BC7AEBEF21430D216717A52286414C7C.mp4
每日好歌 - 老歌：一曲《苏樱木-Ngay Tho》，满满的回忆，唱的太感动了,https://cfss.cc/api/kg/5D32D43358E237EF8130AA0C80632E4D.mp4
来日方长 - 苏樱木《我走后 (DJ热搜版)》，曲风独特，天籁之音,https://cfss.cc/api/kg/5D539F8C5D66212CF7858D80AC9F5DDE.mp4
苍弟 - 一首非常精彩的《苏樱木-Ngay Tho》句句走心，放手也是爱,https://cfss.cc/api/kg/9F0E178EE2B82299E59A219AAE0FA5EE.mp4

酷狗Mv-曾轶可
华语心声代 - 曾轶可《有可能的夜晚》,https://cfss.cc/api/kg/C9CA0CEBBDD3729A2E61F7108494B502.mp4
潇洒公子 - 歌难听，人还作！《黑怕女孩》就这还叫「女版说唱新世代」？,https://cfss.cc/api/kg/F39F33C9C2F8210101479397E15CB29C.mp4
曾轶可 - 最天使 - 现场版,https://cfss.cc/api/kg/F0FE0BF97C5C7605CC5896B562FA58C3.mp4
曾轶可 - 夜车,https://cfss.cc/api/kg/A9F10C1E1CAFB76D19993341163A1739.mp4
蝶心若弦 - 【中国选秀衰亡史】09快女（下）《狮子座》震撼首唱！刘惜君郁可唯相互淘汰！,https://cfss.cc/api/kg/D2E5F55B7C6F4C9196D5A3A683B56E67.mp4
曾轶可 - 有可能的夜晚 - 2015新花怒放演唱会,https://cfss.cc/api/kg/F590198916C09EECB3E8FFF33DC2AF9D.mp4
奔跑的烤鸭 - 王嘉尔听泪目！写给抑郁症的歌《累但也要保持微笑》“没人懂我的世界真的累”,https://cfss.cc/api/kg/5F2A7FE9A0364C80E504063F472E3B27.mp4
曾轶可、刘惜君、郁可唯、江映蓉、黄英、李予溪、谈莉娜、潘虹樾、李霄云、潘辰 - baby sister,https://cfss.cc/api/kg/36CF50794CA75938AB61E55A54D15D4B.mp4
曾轶可 - 狮子座,https://cfss.cc/api/kg/879BDF17F866E0C660DC479656A26C84.mp4
曾轶可 - Forever21,https://cfss.cc/api/kg/524614B8982B06B5C3CE40797EC4018B.mp4

酷狗Mv-叶凡
叶凡 - 相思 - KTV版,https://cfss.cc/api/kg/A824DFB3E0CF8F736AD164AD325798B9.mp4
叶凡 - 新水调歌头,https://cfss.cc/api/kg/AE2C7C302D32C4B9B37F7787DEFADD64.mp4
叶凡 - 女儿行,https://cfss.cc/api/kg/434AFCBD480F6891786DE52DB7A61E31.mp4
岚 - 叶天帝终于有专属BGM啦！遮天电器剧定尹正饰演叶凡,https://cfss.cc/api/kg/FBAAC2AED68C0E9AB596358D866D24EF.mp4
叶凡 - 红军战士想念毛泽东 - 伴奏版,https://cfss.cc/api/kg/D45499D3411CF70E7EAD01D6276B742B.mp4
叶凡 - 遇上你是我的缘 - TV版,https://cfss.cc/api/kg/5983AA57028ADC6CD4655D041F1A331F.mp4
伟健 - 叶凡《古装美女之如梦尘烟 饭制版》,https://cfss.cc/api/kg/A5A74048008BEE7BEC5424D0469FD01A.mp4
小龙 - 聊一聊《遮天》中的宿敌体质，荒古圣体VS苍天霸体,https://cfss.cc/api/kg/08703007C05B9CFE31710260D4AAB1C2.mp4
音符伴你入睡 - 《遮天》人物解读：万古青天一株莲，九叶相开可撑天的青帝,https://cfss.cc/api/kg/CB8C2B8ACA938A80D10C6A36526D0765.mp4
509004591 - 《遮天》段德集九世道果，证道红尘仙，曾于岁月长河中重逢石昊,https://cfss.cc/api/kg/A3F44B812FAC91DFD31A96B6133E961C.mp4

酷狗Mv-贾青
菠萝的旅行日记 - 贾青《金玉良缘》,https://cfss.cc/api/kg/10DD24279A6F6944D267575DA6F9B198.mp4
贾青 - 痴情冢 - 伴奏版,https://cfss.cc/api/kg/3D944104EEEC4CA3D9CACEA531F62E77.mp4
贾青 - 心愿 - 影视版,https://cfss.cc/api/kg/2749871EBCBFA132BB5B9DE1397E6CC3.mp4
海洋 - 艳彩版《八仙全传》片头曲和片尾曲-献天缘&逍遥无穷,https://cfss.cc/api/kg/0148FAD8FFED14DA7F12C29400DD22F8.mp4
「肥·猫」 - 群星-逍遥无穷 《八仙全传》电视剧片尾曲,https://cfss.cc/api/kg/321D9D61059991C2ACCACC2B993A7E2F.mp4
红色 - 八仙全传之八仙过海各演员今昔对比,https://cfss.cc/api/kg/10C6DEFA564F7C0EAEB7DED50A82D974.mp4
纳蓝独孤 - 俏       皮       可       爱  贾青—艳彩《八仙全传之八仙过海》个人混剪,https://cfss.cc/api/kg/3E1EA2B33675E0C8A6E8EB9788B89854.mp4
贾青 - 为爱值得,https://cfss.cc/api/kg/C2544BF26B1543A6F980D054EBF1E2AD.mp4
华语群星、贾青 - 大风车 - 湖北卫视我爱我的祖国 现场版,https://cfss.cc/api/kg/5681419CD6786EFD41D988B16A8A8D25.mp4
雅典娜 - 【八仙全传】＋龙女艳彩,https://cfss.cc/api/kg/589A59DBAE0A1BD4C71778BDA23E23A1.mp4

酷狗Mv-魏辰宇
魏辰宇 - 我的草原我的马 - 伴奏版,https://cfss.cc/api/kg/27EF2BBAB61589FD9762B47652C8D6CA.mp4
魏辰宇 - 就当我们从未爱过 - 伴奏版,https://cfss.cc/api/kg/386EC89FB32E5A9B51698306D61753EA.mp4
整牙圆梦计划 - 【IU混剪】BGM魏辰宇<我已度过了所有挽救的爱>,https://cfss.cc/api/kg/E77C2C0C535E59EB4D30CC9A65762BD7.mp4
魏辰宇 - 姐姐妹妹站起来 - 伴奏版,https://cfss.cc/api/kg/16DD8424C51F3410F29C36950A47BC1F.mp4
魏辰宇 - 当我举旗在扬帆 - 伴奏版,https://cfss.cc/api/kg/F0826DE45B26BC955B8ADB3A4196ED3E.mp4
呆十三 - 【几次真的想让自己醉】 魏辰宇,https://cfss.cc/api/kg/22BB7EF861C1FFBAF5501DB9D2B0A0D4.mp4
w巫木木 - 魏辰宇《我的草原我的马》 送你一个家 热门歌曲,https://cfss.cc/api/kg/ABC6A94670500987900B783FAE927499.mp4
影视大魔王 - 假发 别问歌曲名：为何你让我着迷 (DJ版)，歌手名：魏辰宇，专辑名：为何你让我着迷,https://cfss.cc/api/kg/22813E71F55696420D1C9AAF7B582DCF.mp4
往事随风 - 《我曾斗胆问过苍天》:魏辰宇,https://cfss.cc/api/kg/15DCCBDC97B868D5F311D9ECEBCF3EE8.mp4
假装大明白 - 魏辰宇《我的草原我的马》 需要剪辑 热门歌曲,https://cfss.cc/api/kg/2108D831EAB02CB4975DA0AF34927A39.mp4

酷狗Mv-刘思涵
刘思涵 - 吹梦到西洲 - 《玲珑》电视剧先导曲,https://cfss.cc/api/kg/5EA17456B326703F9955EBC4D84A204E.mp4
刘思涵 - 走在冷风中,https://cfss.cc/api/kg/73D398DB6A040243FF412023BC5EEA55.mp4
刘思涵 - 走在冷风中,https://cfss.cc/api/kg/1CF37CFB7FE6B3D796D959343B804EA6.mp4
刘思涵 - 星辰 - 《你是我的永恒星辰》网络剧片尾曲,https://cfss.cc/api/kg/AA7EC2272320BA1812AF28DCF867F992.mp4
刘思涵、超级歌单 - 一路上有你 - 2015超级歌单第四期现场,https://cfss.cc/api/kg/F73294D36A8312A219ADC97AD54EC750.mp4
刘思涵 - 半醒,https://cfss.cc/api/kg/9445187617E193EA35D9E917A32A0FB9.mp4
刘思涵 - 走在冷风中 - 2016酷音乐亚洲盛典现场,https://cfss.cc/api/kg/3E3DA25A3F72CCFCD04BDAC34BEDF37F.mp4
刘思涵 - 寂寞绑架,https://cfss.cc/api/kg/494ACE3D0FDB185649968C92D945D9E9.mp4
刘思涵 - Oh!Let It Be,https://cfss.cc/api/kg/EB78D859BAF7BDFC2F4F780A04A542CD.mp4
刘思涵 - 起承转合 - 伴奏版,https://cfss.cc/api/kg/6995693AE1B8AEDB530F8A9200608971.mp4

酷狗Mv-王梦露
王梦露 - 坠入海底 - 伴奏版,https://cfss.cc/api/kg/155D0DC43559B03795BA1AE4F9E85E74.mp4
王梦露 - 大雨还在下 - 伴奏版,https://cfss.cc/api/kg/57063EC4EAB4E184BB4FD4999ADADABE.mp4
王梦露 - 万有引力(抖音热搜版) - 伴奏版,https://cfss.cc/api/kg/E6FD62A016A8C7964D42CBC97FEB4BA2.mp4
王梦露 - 原来你只是一个过客 - 伴奏版,https://cfss.cc/api/kg/0A1E8F9ED8AD0AAE30EDA71D0CFEB41F.mp4
音乐潮资讯 - 王梦露《大雨还在下 》(烟嗓完整版)大雨还在下 你的心里怕不怕,https://cfss.cc/api/kg/73CC814D9DFF7CEC5F2DAE235FC88ECC.mp4
伯牙流水荟 - 王梦露一首《青青河边草》DJ版，当年很火爆，现在听依然是经典！,https://cfss.cc/api/kg/77DF8D045103AA7B7BA13BEE89DD085E.mp4
琦琦爱音乐 - 一曲《王梦露-大雨还在下》，句句深情，沁人心扉，不要错过哦,https://cfss.cc/api/kg/E9721C14000D5420859A33792EDB4015.mp4
每日好歌 - 经典老歌：一曲《王梦露-大雨还在下》，再一次燃起了我的回忆！,https://cfss.cc/api/kg/64576EA9658AA3D9CA45B5FEF596CB92.mp4
阿下 - 王梦露《也许爱让此刻变成灰色》 触及真心 热门歌曲,https://cfss.cc/api/kg/A5348B1DB900400457744EA1EE813F51.mp4
完美音乐空间 - 好听的一首《王梦露-大雨还在下》让人如痴如醉，赶紧推荐给大家,https://cfss.cc/api/kg/3C009C73AA3A028C46FA54EDD307638E.mp4

酷狗Mv-陈红
陈红 - 常回家看看 - KTV版,https://cfss.cc/api/kg/5D97012851DC0AB4B41A9F99FC56D53B.mp4
